Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Sales,Month,City,Hours,minute,second,Grouped
194710,AA Batteries (4-pack),1,3.84,2019-05-20 18:18:00,"750 Hickory St, Boston, MA 02215",3.84,5,Boston,18,18,0,"AA Batteries (4-pack) , Wired Headphones"
194710,Wired Headphones,1,11.99,2019-05-20 18:18:00,"750 Hickory St, Boston, MA 02215",11.99,5,Boston,18,18,0,"AA Batteries (4-pack) , Wired Headphones"
194731,Wired Headphones,1,11.99,2019-05-09 21:25:00,"401 Main St, Dallas, TX 75001",11.99,5,Dallas,21,25,0,"Wired Headphones , AAA Batteries (4-pack)"
194731,AAA Batteries (4-pack),1,2.99,2019-05-09 21:25:00,"401 Main St, Dallas, TX 75001",2.99,5,Dallas,21,25,0,"Wired Headphones , AAA Batteries (4-pack)"
194749,Wired Headphones,1,11.99,2019-05-31 22:24:00,"555 Hill St, Los Angeles, CA 90001",11.99,5,Los Angeles,22,24,0,"Wired Headphones , Lightning Charging Cable"
194749,Lightning Charging Cable,1,14.95,2019-05-31 22:24:00,"555 Hill St, Los Angeles, CA 90001",14.95,5,Los Angeles,22,24,0,"Wired Headphones , Lightning Charging Cable"
194754,Bose SoundSport Headphones,1,99.99,2019-05-26 17:18:00,"942 10th St, Los Angeles, CA 90001",99.99,5,Los Angeles,17,18,0,"Bose SoundSport Headphones , 34in Ultrawide Monitor"
194754,34in Ultrawide Monitor,1,379.99,2019-05-26 17:18:00,"942 10th St, Los Angeles, CA 90001",379.99,5,Los Angeles,17,18,0,"Bose SoundSport Headphones , 34in Ultrawide Monitor"
194762,20in Monitor,1,109.99,2019-05-20 17:20:00,"202 8th St, New York City, NY 10001",109.99,5,New York City,17,20,0,"20in Monitor , AAA Batteries (4-pack)"
194762,AAA Batteries (4-pack),1,2.99,2019-05-20 17:20:00,"202 8th St, New York City, NY 10001",2.99,5,New York City,17,20,0,"20in Monitor , AAA Batteries (4-pack)"
194774,Vareebadd Phone,1,400.0,2019-05-30 17:37:00,"961 Ridge St, New York City, NY 10001",400.0,5,New York City,17,37,0,"Vareebadd Phone , 27in FHD Monitor"
194774,27in FHD Monitor,2,149.99,2019-05-30 17:37:00,"961 Ridge St, New York City, NY 10001",299.98,5,New York City,17,37,0,"Vareebadd Phone , 27in FHD Monitor"
194780,Google Phone,1,600.0,2019-05-29 12:26:00,"997 Forest St, Los Angeles, CA 90001",600.0,5,Los Angeles,12,26,0,"Google Phone , Wired Headphones"
194780,Wired Headphones,1,11.99,2019-05-29 12:26:00,"997 Forest St, Los Angeles, CA 90001",11.99,5,Los Angeles,12,26,0,"Google Phone , Wired Headphones"
194786,Apple Airpods Headphones,1,150.0,2019-05-17 19:58:00,"257 Main St, San Francisco, CA 94016",150.0,5,San Francisco,19,58,0,"Apple Airpods Headphones , 27in 4K Gaming Monitor"
194786,27in 4K Gaming Monitor,1,389.99,2019-05-17 19:58:00,"257 Main St, San Francisco, CA 94016",389.99,5,San Francisco,19,58,0,"Apple Airpods Headphones , 27in 4K Gaming Monitor"
194791,Wired Headphones,1,11.99,2019-05-09 13:09:00,"28 11th St, Boston, MA 02215",11.99,5,Boston,13,9,0,"Wired Headphones , 20in Monitor"
194791,20in Monitor,1,109.99,2019-05-09 13:09:00,"28 11th St, Boston, MA 02215",109.99,5,Boston,13,9,0,"Wired Headphones , 20in Monitor"
194815,AA Batteries (4-pack),4,3.84,2019-05-23 14:27:00,"440 Center St, New York City, NY 10001",15.36,5,New York City,14,27,0,"AA Batteries (4-pack) , USB-C Charging Cable"
194815,USB-C Charging Cable,1,11.95,2019-05-23 14:27:00,"440 Center St, New York City, NY 10001",11.95,5,New York City,14,27,0,"AA Batteries (4-pack) , USB-C Charging Cable"
194823,iPhone,1,700.0,2019-05-13 08:54:00,"949 Elm St, San Francisco, CA 94016",700.0,5,San Francisco,8,54,0,"iPhone , Lightning Charging Cable"
194823,Lightning Charging Cable,1,14.95,2019-05-13 08:54:00,"949 Elm St, San Francisco, CA 94016",14.95,5,San Francisco,8,54,0,"iPhone , Lightning Charging Cable"
194840,Google Phone,1,600.0,2019-05-04 21:39:00,"917 Church St, New York City, NY 10001",600.0,5,New York City,21,39,0,"Google Phone , Wired Headphones"
194840,Wired Headphones,1,11.99,2019-05-04 21:39:00,"917 Church St, New York City, NY 10001",11.99,5,New York City,21,39,0,"Google Phone , Wired Headphones"
194854,Google Phone,1,600.0,2019-05-27 19:42:00,"447 West St, New York City, NY 10001",600.0,5,New York City,19,42,0,"Google Phone , Wired Headphones"
194854,Wired Headphones,1,11.99,2019-05-27 19:42:00,"447 West St, New York City, NY 10001",11.99,5,New York City,19,42,0,"Google Phone , Wired Headphones"
194894,iPhone,1,700.0,2019-05-15 15:20:00,"528 Dogwood St, San Francisco, CA 94016",700.0,5,San Francisco,15,20,0,"iPhone , Lightning Charging Cable"
194894,Lightning Charging Cable,1,14.95,2019-05-15 15:20:00,"528 Dogwood St, San Francisco, CA 94016",14.95,5,San Francisco,15,20,0,"iPhone , Lightning Charging Cable"
194909,iPhone,1,700.0,2019-05-14 18:17:00,"261 Lakeview St, New York City, NY 10001",700.0,5,New York City,18,17,0,"iPhone , Lightning Charging Cable"
194909,Lightning Charging Cable,1,14.95,2019-05-14 18:17:00,"261 Lakeview St, New York City, NY 10001",14.95,5,New York City,18,17,0,"iPhone , Lightning Charging Cable"
194927,Wired Headphones,1,11.99,2019-05-22 11:22:00,"570 6th St, San Francisco, CA 94016",11.99,5,San Francisco,11,22,0,"Wired Headphones , AAA Batteries (4-pack)"
194927,AAA Batteries (4-pack),1,2.99,2019-05-22 11:22:00,"570 6th St, San Francisco, CA 94016",2.99,5,San Francisco,11,22,0,"Wired Headphones , AAA Batteries (4-pack)"
194935,iPhone,1,700.0,2019-05-04 10:00:00,"491 Jackson St, Dallas, TX 75001",700.0,5,Dallas,10,0,0,"iPhone , Lightning Charging Cable"
194935,Lightning Charging Cable,1,14.95,2019-05-04 10:00:00,"491 Jackson St, Dallas, TX 75001",14.95,5,Dallas,10,0,0,"iPhone , Lightning Charging Cable"
194974,AA Batteries (4-pack),1,3.84,2019-05-12 18:43:00,"508 North St, Boston, MA 02215",3.84,5,Boston,18,43,0,"AA Batteries (4-pack) , Apple Airpods Headphones"
194974,Apple Airpods Headphones,1,150.0,2019-05-12 18:43:00,"508 North St, Boston, MA 02215",150.0,5,Boston,18,43,0,"AA Batteries (4-pack) , Apple Airpods Headphones"
195005,Vareebadd Phone,1,400.0,2019-05-08 05:32:00,"939 Walnut St, Portland, OR 97035",400.0,5,Portland,5,32,0,"Vareebadd Phone , Wired Headphones"
195005,Wired Headphones,1,11.99,2019-05-08 05:32:00,"939 Walnut St, Portland, OR 97035",11.99,5,Portland,5,32,0,"Vareebadd Phone , Wired Headphones"
195019,27in FHD Monitor,1,149.99,2019-05-06 12:18:00,"842 14th St, Seattle, WA 98101",149.99,5,Seattle,12,18,0,"27in FHD Monitor , Lightning Charging Cable"
195019,Lightning Charging Cable,1,14.95,2019-05-06 12:18:00,"842 14th St, Seattle, WA 98101",14.95,5,Seattle,12,18,0,"27in FHD Monitor , Lightning Charging Cable"
195059,Wired Headphones,2,11.99,2019-05-27 18:25:00,"856 12th St, New York City, NY 10001",23.98,5,New York City,18,25,0,"Wired Headphones , 27in FHD Monitor"
195059,27in FHD Monitor,1,149.99,2019-05-27 18:25:00,"856 12th St, New York City, NY 10001",149.99,5,New York City,18,25,0,"Wired Headphones , 27in FHD Monitor"
195066,iPhone,1,700.0,2019-05-16 11:01:00,"195 North St, Atlanta, GA 30301",700.0,5,Atlanta,11,1,0,"iPhone , Lightning Charging Cable"
195066,Lightning Charging Cable,1,14.95,2019-05-16 11:01:00,"195 North St, Atlanta, GA 30301",14.95,5,Atlanta,11,1,0,"iPhone , Lightning Charging Cable"
195097,iPhone,1,700.0,2019-05-23 08:52:00,"78 Forest St, Dallas, TX 75001",700.0,5,Dallas,8,52,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
195097,Lightning Charging Cable,1,14.95,2019-05-23 08:52:00,"78 Forest St, Dallas, TX 75001",14.95,5,Dallas,8,52,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
195097,Apple Airpods Headphones,1,150.0,2019-05-23 08:52:00,"78 Forest St, Dallas, TX 75001",150.0,5,Dallas,8,52,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
195104,iPhone,1,700.0,2019-05-07 20:29:00,"897 Lake St, Austin, TX 73301",700.0,5,Austin,20,29,0,"iPhone , Lightning Charging Cable"
195104,Lightning Charging Cable,1,14.95,2019-05-07 20:29:00,"897 Lake St, Austin, TX 73301",14.95,5,Austin,20,29,0,"iPhone , Lightning Charging Cable"
195123,27in 4K Gaming Monitor,1,389.99,2019-05-17 23:36:00,"597 North St, San Francisco, CA 94016",389.99,5,San Francisco,23,36,0,"27in 4K Gaming Monitor , AAA Batteries (4-pack)"
195123,AAA Batteries (4-pack),1,2.99,2019-05-17 23:36:00,"597 North St, San Francisco, CA 94016",2.99,5,San Francisco,23,36,0,"27in 4K Gaming Monitor , AAA Batteries (4-pack)"
195124,iPhone,1,700.0,2019-05-29 14:37:00,"540 Maple St, Portland, OR 97035",700.0,5,Portland,14,37,0,"iPhone , Wired Headphones"
195124,Wired Headphones,1,11.99,2019-05-29 14:37:00,"540 Maple St, Portland, OR 97035",11.99,5,Portland,14,37,0,"iPhone , Wired Headphones"
195136,AA Batteries (4-pack),2,3.84,2019-05-31 15:07:00,"213 Park St, San Francisco, CA 94016",7.68,5,San Francisco,15,7,0,"AA Batteries (4-pack) , Vareebadd Phone"
195136,Vareebadd Phone,1,400.0,2019-05-31 15:07:00,"213 Park St, San Francisco, CA 94016",400.0,5,San Francisco,15,7,0,"AA Batteries (4-pack) , Vareebadd Phone"
195188,AAA Batteries (4-pack),1,2.99,2019-05-05 13:13:00,"9 West St, San Francisco, CA 94016",2.99,5,San Francisco,13,13,0,"AAA Batteries (4-pack) , Bose SoundSport Headphones"
195188,Bose SoundSport Headphones,1,99.99,2019-05-05 13:13:00,"9 West St, San Francisco, CA 94016",99.99,5,San Francisco,13,13,0,"AAA Batteries (4-pack) , Bose SoundSport Headphones"
195192,Macbook Pro Laptop,1,1700.0,2019-05-21 12:17:00,"510 West St, Los Angeles, CA 90001",1700.0,5,Los Angeles,12,17,0,"Macbook Pro Laptop , AA Batteries (4-pack)"
195192,AA Batteries (4-pack),3,3.84,2019-05-21 12:17:00,"510 West St, Los Angeles, CA 90001",11.52,5,Los Angeles,12,17,0,"Macbook Pro Laptop , AA Batteries (4-pack)"
195224,iPhone,1,700.0,2019-05-13 14:00:00,"463 10th St, Dallas, TX 75001",700.0,5,Dallas,14,0,0,"iPhone , Lightning Charging Cable"
195224,Lightning Charging Cable,1,14.95,2019-05-13 14:00:00,"463 10th St, Dallas, TX 75001",14.95,5,Dallas,14,0,0,"iPhone , Lightning Charging Cable"
195247,iPhone,1,700.0,2019-05-11 14:46:00,"473 11th St, San Francisco, CA 94016",700.0,5,San Francisco,14,46,0,"iPhone , Lightning Charging Cable"
195247,Lightning Charging Cable,1,14.95,2019-05-11 14:46:00,"473 11th St, San Francisco, CA 94016",14.95,5,San Francisco,14,46,0,"iPhone , Lightning Charging Cable"
195256,Google Phone,1,600.0,2019-05-04 20:40:00,"621 Hill St, Los Angeles, CA 90001",600.0,5,Los Angeles,20,40,0,"Google Phone , USB-C Charging Cable"
195256,USB-C Charging Cable,1,11.95,2019-05-04 20:40:00,"621 Hill St, Los Angeles, CA 90001",11.95,5,Los Angeles,20,40,0,"Google Phone , USB-C Charging Cable"
195283,iPhone,1,700.0,2019-05-28 12:45:00,"514 2nd St, Seattle, WA 98101",700.0,5,Seattle,12,45,0,"iPhone , Lightning Charging Cable"
195283,Lightning Charging Cable,1,14.95,2019-05-28 12:45:00,"514 2nd St, Seattle, WA 98101",14.95,5,Seattle,12,45,0,"iPhone , Lightning Charging Cable"
195296,ThinkPad Laptop,1,999.99,2019-05-16 11:27:00,"55 Lakeview St, San Francisco, CA 94016",999.99,5,San Francisco,11,27,0,"ThinkPad Laptop , Bose SoundSport Headphones"
195296,Bose SoundSport Headphones,1,99.99,2019-05-16 11:27:00,"55 Lakeview St, San Francisco, CA 94016",99.99,5,San Francisco,11,27,0,"ThinkPad Laptop , Bose SoundSport Headphones"
195328,Google Phone,1,600.0,2019-05-03 13:30:00,"589 Walnut St, Boston, MA 02215",600.0,5,Boston,13,30,0,"Google Phone , USB-C Charging Cable"
195328,USB-C Charging Cable,1,11.95,2019-05-03 13:30:00,"589 Walnut St, Boston, MA 02215",11.95,5,Boston,13,30,0,"Google Phone , USB-C Charging Cable"
195377,Google Phone,1,600.0,2019-05-29 14:32:00,"97 5th St, Los Angeles, CA 90001",600.0,5,Los Angeles,14,32,0,"Google Phone , USB-C Charging Cable"
195377,USB-C Charging Cable,1,11.95,2019-05-29 14:32:00,"97 5th St, Los Angeles, CA 90001",11.95,5,Los Angeles,14,32,0,"Google Phone , USB-C Charging Cable"
195400,iPhone,1,700.0,2019-05-01 23:31:00,"10 Maple St, Los Angeles, CA 90001",700.0,5,Los Angeles,23,31,0,"iPhone , Lightning Charging Cable"
195400,Lightning Charging Cable,1,14.95,2019-05-01 23:31:00,"10 Maple St, Los Angeles, CA 90001",14.95,5,Los Angeles,23,31,0,"iPhone , Lightning Charging Cable"
195404,Apple Airpods Headphones,1,150.0,2019-05-02 22:02:00,"401 Chestnut St, Atlanta, GA 30301",150.0,5,Atlanta,22,2,0,"Apple Airpods Headphones , Google Phone"
195404,Google Phone,1,600.0,2019-05-02 22:02:00,"401 Chestnut St, Atlanta, GA 30301",600.0,5,Atlanta,22,2,0,"Apple Airpods Headphones , Google Phone"
195405,iPhone,1,700.0,2019-05-28 15:25:00,"869 Dogwood St, Atlanta, GA 30301",700.0,5,Atlanta,15,25,0,"iPhone , Lightning Charging Cable"
195405,Lightning Charging Cable,1,14.95,2019-05-28 15:25:00,"869 Dogwood St, Atlanta, GA 30301",14.95,5,Atlanta,15,25,0,"iPhone , Lightning Charging Cable"
195417,Vareebadd Phone,1,400.0,2019-05-05 09:51:00,"510 11th St, San Francisco, CA 94016",400.0,5,San Francisco,9,51,0,"Vareebadd Phone , Bose SoundSport Headphones"
195417,Bose SoundSport Headphones,1,99.99,2019-05-05 09:51:00,"510 11th St, San Francisco, CA 94016",99.99,5,San Francisco,9,51,0,"Vareebadd Phone , Bose SoundSport Headphones"
195426,iPhone,1,700.0,2019-05-05 14:08:00,"17 Lakeview St, Boston, MA 02215",700.0,5,Boston,14,8,0,"iPhone , Lightning Charging Cable"
195426,Lightning Charging Cable,1,14.95,2019-05-05 14:08:00,"17 Lakeview St, Boston, MA 02215",14.95,5,Boston,14,8,0,"iPhone , Lightning Charging Cable"
195461,iPhone,1,700.0,2019-05-08 15:50:00,"972 Sunset St, Los Angeles, CA 90001",700.0,5,Los Angeles,15,50,0,"iPhone , Wired Headphones"
195461,Wired Headphones,1,11.99,2019-05-08 15:50:00,"972 Sunset St, Los Angeles, CA 90001",11.99,5,Los Angeles,15,50,0,"iPhone , Wired Headphones"
195468,AAA Batteries (4-pack),1,2.99,2019-05-30 19:28:00,"941 West St, Seattle, WA 98101",2.99,5,Seattle,19,28,0,"AAA Batteries (4-pack) , 27in FHD Monitor"
195468,27in FHD Monitor,1,149.99,2019-05-30 19:28:00,"941 West St, Seattle, WA 98101",149.99,5,Seattle,19,28,0,"AAA Batteries (4-pack) , 27in FHD Monitor"
195475,iPhone,1,700.0,2019-05-19 09:30:00,"566 2nd St, San Francisco, CA 94016",700.0,5,San Francisco,9,30,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195475,Lightning Charging Cable,1,14.95,2019-05-19 09:30:00,"566 2nd St, San Francisco, CA 94016",14.95,5,San Francisco,9,30,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195475,Wired Headphones,2,11.99,2019-05-19 09:30:00,"566 2nd St, San Francisco, CA 94016",23.98,5,San Francisco,9,30,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195486,Google Phone,1,600.0,2019-05-08 16:23:00,"40 Washington St, Austin, TX 73301",600.0,5,Austin,16,23,0,"Google Phone , USB-C Charging Cable"
195486,USB-C Charging Cable,1,11.95,2019-05-08 16:23:00,"40 Washington St, Austin, TX 73301",11.95,5,Austin,16,23,0,"Google Phone , USB-C Charging Cable"
195487,iPhone,1,700.0,2019-05-24 05:50:00,"256 Highland St, San Francisco, CA 94016",700.0,5,San Francisco,5,50,0,"iPhone , Lightning Charging Cable"
195487,Lightning Charging Cable,4,14.95,2019-05-24 05:50:00,"256 Highland St, San Francisco, CA 94016",59.8,5,San Francisco,5,50,0,"iPhone , Lightning Charging Cable"
195557,iPhone,1,700.0,2019-05-20 12:04:00,"566 Forest St, Portland, OR 97035",700.0,5,Portland,12,4,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195557,Lightning Charging Cable,1,14.95,2019-05-20 12:04:00,"566 Forest St, Portland, OR 97035",14.95,5,Portland,12,4,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195557,Wired Headphones,1,11.99,2019-05-20 12:04:00,"566 Forest St, Portland, OR 97035",11.99,5,Portland,12,4,0,"iPhone , Lightning Charging Cable , Wired Headphones"
195619,AAA Batteries (4-pack),3,2.99,2019-05-18 09:25:00,"58 Hill St, Dallas, TX 75001",8.97,5,Dallas,9,25,0,"AAA Batteries (4-pack) , Apple Airpods Headphones"
195619,Apple Airpods Headphones,1,150.0,2019-05-18 09:25:00,"58 Hill St, Dallas, TX 75001",150.0,5,Dallas,9,25,0,"AAA Batteries (4-pack) , Apple Airpods Headphones"
195646,Lightning Charging Cable,1,14.95,2019-05-22 10:09:00,"174 10th St, Portland, OR 97035",14.95,5,Portland,10,9,0,"Lightning Charging Cable , Bose SoundSport Headphones"
195646,Bose SoundSport Headphones,1,99.99,2019-05-22 10:09:00,"174 10th St, Portland, OR 97035",99.99,5,Portland,10,9,0,"Lightning Charging Cable , Bose SoundSport Headphones"
195686,Wired Headphones,1,11.99,2019-05-13 10:23:00,"388 4th St, New York City, NY 10001",11.99,5,New York City,10,23,0,"Wired Headphones , Apple Airpods Headphones"
195686,Apple Airpods Headphones,1,150.0,2019-05-13 10:23:00,"388 4th St, New York City, NY 10001",150.0,5,New York City,10,23,0,"Wired Headphones , Apple Airpods Headphones"
195700,Google Phone,1,600.0,2019-05-22 00:05:00,"378 Hickory St, San Francisco, CA 94016",600.0,5,San Francisco,0,5,0,"Google Phone , USB-C Charging Cable"
195700,USB-C Charging Cable,2,11.95,2019-05-22 00:05:00,"378 Hickory St, San Francisco, CA 94016",23.9,5,San Francisco,0,5,0,"Google Phone , USB-C Charging Cable"
195714,27in FHD Monitor,1,149.99,2019-05-05 22:36:00,"756 Ridge St, San Francisco, CA 94016",149.99,5,San Francisco,22,36,0,"27in FHD Monitor , AAA Batteries (4-pack)"
195714,AAA Batteries (4-pack),1,2.99,2019-05-05 22:36:00,"756 Ridge St, San Francisco, CA 94016",2.99,5,San Francisco,22,36,0,"27in FHD Monitor , AAA Batteries (4-pack)"
195753,Google Phone,1,600.0,2019-05-12 08:25:00,"647 North St, Seattle, WA 98101",600.0,5,Seattle,8,25,0,"Google Phone , USB-C Charging Cable , Wired Headphones"
195753,USB-C Charging Cable,1,11.95,2019-05-12 08:25:00,"647 North St, Seattle, WA 98101",11.95,5,Seattle,8,25,0,"Google Phone , USB-C Charging Cable , Wired Headphones"
195753,Wired Headphones,1,11.99,2019-05-12 08:25:00,"647 North St, Seattle, WA 98101",11.99,5,Seattle,8,25,0,"Google Phone , USB-C Charging Cable , Wired Headphones"
195756,Wired Headphones,1,11.99,2019-05-13 14:23:00,"460 12th St, Boston, MA 02215",11.99,5,Boston,14,23,0,"Wired Headphones , Bose SoundSport Headphones"
195756,Bose SoundSport Headphones,1,99.99,2019-05-13 14:23:00,"460 12th St, Boston, MA 02215",99.99,5,Boston,14,23,0,"Wired Headphones , Bose SoundSport Headphones"
195758,Vareebadd Phone,1,400.0,2019-05-10 23:35:00,"112 6th St, Portland, OR 97035",400.0,5,Portland,23,35,0,"Vareebadd Phone , Wired Headphones"
195758,Wired Headphones,1,11.99,2019-05-10 23:35:00,"112 6th St, Portland, OR 97035",11.99,5,Portland,23,35,0,"Vareebadd Phone , Wired Headphones"
195759,Google Phone,1,600.0,2019-05-11 18:37:00,"3 Wilson St, New York City, NY 10001",600.0,5,New York City,18,37,0,"Google Phone , USB-C Charging Cable"
195759,USB-C Charging Cable,1,11.95,2019-05-11 18:37:00,"3 Wilson St, New York City, NY 10001",11.95,5,New York City,18,37,0,"Google Phone , USB-C Charging Cable"
195771,iPhone,1,700.0,2019-05-30 12:20:00,"816 Lake St, New York City, NY 10001",700.0,5,New York City,12,20,0,"iPhone , Wired Headphones"
195771,Wired Headphones,1,11.99,2019-05-30 12:20:00,"816 Lake St, New York City, NY 10001",11.99,5,New York City,12,20,0,"iPhone , Wired Headphones"
195785,USB-C Charging Cable,1,11.95,2019-05-15 13:36:00,"752 Lake St, New York City, NY 10001",11.95,5,New York City,13,36,0,"USB-C Charging Cable , Lightning Charging Cable"
195785,Lightning Charging Cable,1,14.95,2019-05-15 13:36:00,"752 Lake St, New York City, NY 10001",14.95,5,New York City,13,36,0,"USB-C Charging Cable , Lightning Charging Cable"
195787,27in 4K Gaming Monitor,1,389.99,2019-05-04 11:36:00,"230 Ridge St, New York City, NY 10001",389.99,5,New York City,11,36,0,"27in 4K Gaming Monitor , Lightning Charging Cable"
195787,Lightning Charging Cable,1,14.95,2019-05-04 11:36:00,"230 Ridge St, New York City, NY 10001",14.95,5,New York City,11,36,0,"27in 4K Gaming Monitor , Lightning Charging Cable"
195832,iPhone,1,700.0,2019-05-16 23:49:00,"973 River St, Boston, MA 02215",700.0,5,Boston,23,49,0,"iPhone , Google Phone"
195832,Google Phone,1,600.0,2019-05-16 23:49:00,"973 River St, Boston, MA 02215",600.0,5,Boston,23,49,0,"iPhone , Google Phone"
195870,iPhone,1,700.0,2019-05-24 12:06:00,"639 Madison St, New York City, NY 10001",700.0,5,New York City,12,6,0,"iPhone , Apple Airpods Headphones"
195870,Apple Airpods Headphones,1,150.0,2019-05-24 12:06:00,"639 Madison St, New York City, NY 10001",150.0,5,New York City,12,6,0,"iPhone , Apple Airpods Headphones"
195877,Bose SoundSport Headphones,1,99.99,2019-05-27 13:13:00,"389 Meadow St, Atlanta, GA 30301",99.99,5,Atlanta,13,13,0,"Bose SoundSport Headphones , Wired Headphones"
195877,Wired Headphones,1,11.99,2019-05-27 13:13:00,"389 Meadow St, Atlanta, GA 30301",11.99,5,Atlanta,13,13,0,"Bose SoundSport Headphones , Wired Headphones"
195883,Google Phone,1,600.0,2019-05-03 08:45:00,"283 West St, San Francisco, CA 94016",600.0,5,San Francisco,8,45,0,"Google Phone , USB-C Charging Cable"
195883,USB-C Charging Cable,1,11.95,2019-05-03 08:45:00,"283 West St, San Francisco, CA 94016",11.95,5,San Francisco,8,45,0,"Google Phone , USB-C Charging Cable"
195908,ThinkPad Laptop,1,999.99,2019-05-25 16:55:00,"682 1st St, New York City, NY 10001",999.99,5,New York City,16,55,0,"ThinkPad Laptop , 27in 4K Gaming Monitor"
195908,27in 4K Gaming Monitor,1,389.99,2019-05-25 16:55:00,"682 1st St, New York City, NY 10001",389.99,5,New York City,16,55,0,"ThinkPad Laptop , 27in 4K Gaming Monitor"
195910,27in FHD Monitor,1,149.99,2019-05-12 19:27:00,"339 Chestnut St, New York City, NY 10001",149.99,5,New York City,19,27,0,"27in FHD Monitor , AA Batteries (4-pack)"
195910,AA Batteries (4-pack),1,3.84,2019-05-12 19:27:00,"339 Chestnut St, New York City, NY 10001",3.84,5,New York City,19,27,0,"27in FHD Monitor , AA Batteries (4-pack)"
195920,Vareebadd Phone,1,400.0,2019-05-02 20:40:00,"328 9th St, San Francisco, CA 94016",400.0,5,San Francisco,20,40,0,"Vareebadd Phone , USB-C Charging Cable"
195920,USB-C Charging Cable,1,11.95,2019-05-02 20:40:00,"328 9th St, San Francisco, CA 94016",11.95,5,San Francisco,20,40,0,"Vareebadd Phone , USB-C Charging Cable"
196014,iPhone,1,700.0,2019-05-16 11:49:00,"872 Wilson St, Atlanta, GA 30301",700.0,5,Atlanta,11,49,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
196014,Lightning Charging Cable,1,14.95,2019-05-16 11:49:00,"872 Wilson St, Atlanta, GA 30301",14.95,5,Atlanta,11,49,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
196014,Apple Airpods Headphones,1,150.0,2019-05-16 11:49:00,"872 Wilson St, Atlanta, GA 30301",150.0,5,Atlanta,11,49,0,"iPhone , Lightning Charging Cable , Apple Airpods Headphones"
196024,iPhone,1,700.0,2019-05-07 21:15:00,"489 14th St, Seattle, WA 98101",700.0,5,Seattle,21,15,0,"iPhone , Lightning Charging Cable"
196024,Lightning Charging Cable,1,14.95,2019-05-07 21:15:00,"489 14th St, Seattle, WA 98101",14.95,5,Seattle,21,15,0,"iPhone , Lightning Charging Cable"
196061,Google Phone,1,600.0,2019-05-19 19:56:00,"238 Hickory St, Atlanta, GA 30301",600.0,5,Atlanta,19,56,0,"Google Phone , USB-C Charging Cable"
196061,USB-C Charging Cable,1,11.95,2019-05-19 19:56:00,"238 Hickory St, Atlanta, GA 30301",11.95,5,Atlanta,19,56,0,"Google Phone , USB-C Charging Cable"
196090,iPhone,1,700.0,2019-05-15 19:41:00,"518 Park St, San Francisco, CA 94016",700.0,5,San Francisco,19,41,0,"iPhone , Apple Airpods Headphones"
196090,Apple Airpods Headphones,1,150.0,2019-05-15 19:41:00,"518 Park St, San Francisco, CA 94016",150.0,5,San Francisco,19,41,0,"iPhone , Apple Airpods Headphones"
196123,Vareebadd Phone,1,400.0,2019-05-12 19:14:00,"898 Willow St, San Francisco, CA 94016",400.0,5,San Francisco,19,14,0,"Vareebadd Phone , USB-C Charging Cable"
196123,USB-C Charging Cable,1,11.95,2019-05-12 19:14:00,"898 Willow St, San Francisco, CA 94016",11.95,5,San Francisco,19,14,0,"Vareebadd Phone , USB-C Charging Cable"
196128,Google Phone,1,600.0,2019-05-06 18:37:00,"848 2nd St, San Francisco, CA 94016",600.0,5,San Francisco,18,37,0,"Google Phone , USB-C Charging Cable"
196128,USB-C Charging Cable,1,11.95,2019-05-06 18:37:00,"848 2nd St, San Francisco, CA 94016",11.95,5,San Francisco,18,37,0,"Google Phone , USB-C Charging Cable"
196136,iPhone,1,700.0,2019-05-23 20:50:00,"748 1st St, Los Angeles, CA 90001",700.0,5,Los Angeles,20,50,0,"iPhone , Lightning Charging Cable"
196136,Lightning Charging Cable,2,14.95,2019-05-23 20:50:00,"748 1st St, Los Angeles, CA 90001",29.9,5,Los Angeles,20,50,0,"iPhone , Lightning Charging Cable"
196165,Google Phone,1,600.0,2019-05-07 23:19:00,"107 Highland St, San Francisco, CA 94016",600.0,5,San Francisco,23,19,0,"Google Phone , USB-C Charging Cable"
196165,USB-C Charging Cable,1,11.95,2019-05-07 23:19:00,"107 Highland St, San Francisco, CA 94016",11.95,5,San Francisco,23,19,0,"Google Phone , USB-C Charging Cable"
196260,AA Batteries (4-pack),2,3.84,2019-05-29 15:51:00,"422 8th St, San Francisco, CA 94016",7.68,5,San Francisco,15,51,0,"AA Batteries (4-pack) , Wired Headphones"
196260,Wired Headphones,1,11.99,2019-05-29 15:51:00,"422 8th St, San Francisco, CA 94016",11.99,5,San Francisco,15,51,0,"AA Batteries (4-pack) , Wired Headphones"
196311,Google Phone,1,600.0,2019-05-25 13:15:00,"413 13th St, Portland, OR 97035",600.0,5,Portland,13,15,0,"Google Phone , Wired Headphones"
